IPR,Tsp,TWRRF25,TWRRF50,Tsw25,Tsw50,Tsw75,Tdw25,Tdw50,Tdw75,AUCpi,IPA,Av-Au ratio,Ab-Aa ratio,Ac-Aa ratio,Ad-Aa ratio,Ap2-Ap1 ratio,AGI,Kurtosis,Skewness,L-H ratio,ShannonEntropy,Tpp,PRV,FullKurt,FullSkew,sdPRV,IQR_PRV
1.8023174769203991,0.5393998384671252,5.0067592719895435,1.323215045128222,0.399858836216723,0.13111059031041794,0.21329170224433433,1.2118932064147063,0.30015023696915055,1.3734508663021745,0.987313819699405,0.2916993420649321,0.9306685078655034,1.4793700474558904,0.38411890929254927,0.9062268839933663,0.41210988255149333,1.1536602387971544,5.099545960162159,0.4644577212288802,0.8028695953802673,3.905383821077453,0.7270699294282947,0.6664962635106643,2.3638717515910854,0.7130559087893122,5.371031231846789,0.4894396956757263
2.2198734949568095,0.2986716387448645,3.9285173406057483,0.9581844326375109,0.4999403179212873,0.14436627909892047,0.11965742958735139,1.0292262411545292,0.18653200329270664,1.1849762455229575,1.0106964993394987,0.3884391191722345,1.0758654532627276,1.4827453139100881,0.8582155219108492,1.0799021039896806,0.3638973567533213,1.279327638542954,5.827028738595396,0.37027443471551125,0.9396200775021142,3.83860010227421,0.5904718786184782,0.6032794608105562,2.6295083328448525,0.5030026881149066,5.043087998154615,0.6097264571714245
1.0236805106195501,0.4092960721091235,5.423322278050933,0.9014692678541651,0.8550077698687917,0.26416055247515535,0.15999219380830695,1.165311155966346,0.3547866228470693,1.0803567650010808,0.7350716145318574,0.628643869671772,1.0658979107894548,1.3675099157891941,0.4959532430876931,1.1226380782058936,0.22896794175145538,1.3488684466927743,4.60458664941676,0.6624407870032216,1.3435628328606382,3.86135137745493,0.45194548143072855,0.7028316585716717,2.30803334552028,0.9310602571083484,5.386919374759364,0.6493264919669419
1.41801501010687,0.7764999702091843,5.607437222515654,1.489820683224329,0.32327053227952957,0.13512772071198248,0.2052968484263126,1.0385585848910774,0.7286798210715437,0.9767297765046579,0.9230435653370707,0.5208342650684785,1.276318849484681,1.136074011231323,0.4841277640216018,1.2177916921765148,0.4063144297003204,1.527959298927247,4.786503349701793,0.3962898629634026,1.0175103834226649,3.9103182129299503,0.3492802294325806,0.649335917571849,2.512758895349194,0.21414986410710868,4.81563028767728,0.7833029831531269
1.6659569101356966,0.5163318117763376,5.677771099642677,1.0800185071819952,0.5711322501609553,0.09326296029255945,0.3589991054387124,1.3190244104958244,0.41181262623410203,1.4959413944580524,1.4034279171255186,0.2913948312960708,1.0185457533029187,1.6872285720938014,0.33965351934817656,0.9819780921444758,0.4214985027209703,1.2416165040086924,5.0326921116184025,0.42334177302775605,0.9385443209561238,4.2416356406507765,0.41400052905845036,0.6153223906461408,2.3699042331124645,0.4725217308527399,4.842348414780649,0.7623304749479833
1.2031023340307054,0.4504947196689242,5.8496164769848,0.9219333542474518,0.4784367203775765,0.21618692057654948,0.2190489239302885,1.3624932375195247,0.26748891915556056,1.311267365894035,0.9754488337801187,0.31132511279566166,1.2146960003166754,1.6713065416157242,0.38666091543360614,1.0592806762358067,0.9454814459038765,1.0793500255550714,4.597130567078156,0.3007577271299536,0.8701735857124057,3.5865022449616473,0.42199762743433683,0.5850195627827066,2.2363389695410785,0.7919085696079232,6.417983254381174,1.0365034629603804
2.7485072390218797,0.5482282219660743,6.024616678738982,0.8032130561226215,0.12767119321676806,0.12464414268019014,0.19348394806333338,1.072592887637878,0.24983827351524407,1.54873236706102,1.078576549277033,0.2711588436371667,0.9643748081418716,1.959563353480391,0.4007619937020045,1.1330073419607838,0.36234936410126045,1.0509712559860953,5.04807176389112,0.480399462935171,0.7353553446402287,4.1903345008236705,0.5429077552502211,0.5279114674985149,2.732156662540154,0.5721223958563635,6.1036387002515475,0.9442448700026509
1.996632226888294,0.3959513125066529,6.228357517129755,0.7463133866976219,0.27936001502391006,0.16468943161783267,0.27552200504264107,1.0425885812387923,0.5031102293481892,1.2308777181296573,1.4864546647251706,0.2979539145425445,0.618979115614631,1.3296590599502456,0.2959847650765885,0.982457097800854,0.7206439272468137,1.260804642142983,4.481158655552809,0.4273688047748737,0.9331427256617073,3.4510853908910097,0.3084192910902372,0.4594671630900468,2.6542698309095796,1.0201359592430306,5.8307104304559045,0.34507787625576913
1.6907154828136468,0.5069669225273582,5.138740455777317,0.8084848342487526,0.2510679814182436,0.2694195168957802,0.11814498795125156,1.049428025007803,0.5092466868880817,1.3905629147442728,1.164138389703283,0.26863098674342323,0.8657507678896463,1.6848189149415047,0.5455137235945933,0.8320477317169769,0.541766686818806,1.3117034249704949,4.481904640361195,0.3917422213689207,0.9455995479439234,3.5566501628285616,0.7615314082515472,0.5840446116831661,2.7725526645246292,0.46363908261139314,4.393544178958431,0.7076558946040736
2.3054244630169647,0.4805022719170646,7.043310484220777,0.798011739417156,0.31705960239476716,0.18806150160437715,0.2554797464521357,1.4218571068936174,0.21501271455589707,0.9657869430637965,0.9382304338031001,0.21683187567106962,0.9542592732366507,1.4682844517479006,0.48807162379084673,1.0848130061220203,0.8696388848548782,1.369019559945999,4.632320343233439,0.43793380591267916,0.8505945987896029,3.546465926005325,0.4067435601340952,0.7271971312849826,2.5528801100820395,0.44006977544789,4.19207427341671,0.7562644544229415
